,day,dayofweek,hourofday,month,year,Customer,Subscriber,US_holiday,NY_holiday,NY_workday,US_workday
8233,9,0,1,6,2014,25.0,83.0,0,0,1,1
8234,9,0,2,6,2014,14.0,43.0,0,0,1,1
8235,9,0,3,6,2014,5.0,27.0,0,0,1,1
8236,9,0,4,6,2014,1.0,19.0,0,0,1,1
8237,9,0,5,6,2014,0.0,33.0,0,0,1,1
8238,9,0,6,6,2014,0.0,121.0,0,0,1,1
8239,9,0,7,6,2014,3.0,197.0,0,0,1,1
8240,9,0,8,6,2014,3.0,273.0,0,0,1,1
8241,9,0,9,6,2014,6.0,199.0,0,0,1,1
8242,9,0,10,6,2014,18.0,269.0,0,0,1,1
8243,9,0,11,6,2014,31.0,369.0,0,0,1,1
8244,9,0,12,6,2014,77.0,677.0,0,0,1,1
8245,9,0,13,6,2014,93.0,877.0,0,0,1,1
8246,9,0,14,6,2014,127.0,999.0,0,0,1,1
8247,9,0,15,6,2014,163.0,1150.0,0,0,1,1
8248,9,0,16,6,2014,149.0,1488.0,0,0,1,1
8249,9,0,17,6,2014,136.0,2569.0,0,0,1,1
8250,9,0,18,6,2014,139.0,2697.0,0,0,1,1
8251,9,0,19,6,2014,112.0,1864.0,0,0,1,1
8252,9,0,20,6,2014,72.0,1202.0,0,0,1,1
8253,9,0,21,6,2014,79.0,790.0,0,0,1,1
8254,9,0,22,6,2014,68.0,640.0,0,0,1,1
8255,9,0,23,6,2014,40.0,405.0,0,0,1,1
8256,10,1,0,6,2014,25.0,187.0,0,0,1,1
8257,10,1,1,6,2014,21.0,88.0,0,0,1,1
8258,10,1,2,6,2014,5.0,41.0,0,0,1,1
8259,10,1,3,6,2014,2.0,22.0,0,0,1,1
8260,10,1,4,6,2014,0.0,38.0,0,0,1,1
8261,10,1,5,6,2014,1.0,199.0,0,0,1,1
8262,10,1,6,6,2014,8.0,869.0,0,0,1,1
8263,10,1,7,6,2014,28.0,1668.0,0,0,1,1
8264,10,1,8,6,2014,61.0,2954.0,0,0,1,1
8265,10,1,9,6,2014,87.0,2125.0,0,0,1,1
8266,10,1,10,6,2014,106.0,1123.0,0,0,1,1
8267,10,1,11,6,2014,154.0,1082.0,0,0,1,1
8268,10,1,12,6,2014,220.0,1157.0,0,0,1,1
8269,10,1,13,6,2014,152.0,1248.0,0,0,1,1
8270,10,1,14,6,2014,193.0,1375.0,0,0,1,1
8271,10,1,15,6,2014,206.0,1397.0,0,0,1,1
8272,10,1,16,6,2014,231.0,1977.0,0,0,1,1
8273,10,1,17,6,2014,219.0,3461.0,0,0,1,1
8274,10,1,18,6,2014,196.0,3524.0,0,0,1,1
8275,10,1,19,6,2014,168.0,2399.0,0,0,1,1
8276,10,1,20,6,2014,118.0,1681.0,0,0,1,1
8277,10,1,21,6,2014,66.0,1115.0,0,0,1,1
8278,10,1,22,6,2014,83.0,768.0,0,0,1,1
8279,10,1,23,6,2014,46.0,541.0,0,0,1,1
8280,11,2,0,6,2014,38.0,245.0,0,0,1,1
8281,11,2,1,6,2014,9.0,114.0,0,0,1,1
8282,11,2,2,6,2014,3.0,35.0,0,0,1,1
8283,11,2,3,6,2014,1.0,33.0,0,0,1,1
8284,11,2,4,6,2014,2.0,46.0,0,0,1,1
8285,11,2,5,6,2014,4.0,137.0,0,0,1,1
8286,11,2,6,6,2014,9.0,492.0,0,0,1,1
8287,11,2,7,6,2014,15.0,994.0,0,0,1,1
8288,11,2,8,6,2014,66.0,2444.0,0,0,1,1
8289,11,2,9,6,2014,64.0,1872.0,0,0,1,1
8290,11,2,10,6,2014,93.0,1118.0,0,0,1,1
8291,11,2,11,6,2014,147.0,1039.0,0,0,1,1
8292,11,2,12,6,2014,158.0,1250.0,0,0,1,1
8293,11,2,13,6,2014,179.0,1279.0,0,0,1,1
8294,11,2,14,6,2014,187.0,1361.0,0,0,1,1
8295,11,2,15,6,2014,161.0,1502.0,0,0,1,1
8296,11,2,16,6,2014,142.0,1882.0,0,0,1,1
8297,11,2,17,6,2014,212.0,3007.0,0,0,1,1
8298,11,2,18,6,2014,174.0,3231.0,0,0,1,1
8299,11,2,19,6,2014,143.0,2300.0,0,0,1,1
8300,11,2,20,6,2014,123.0,1625.0,0,0,1,1
8301,11,2,21,6,2014,69.0,1063.0,0,0,1,1
8302,11,2,22,6,2014,48.0,779.0,0,0,1,1
8303,11,2,23,6,2014,41.0,612.0,0,0,1,1
8304,12,3,0,6,2014,25.0,239.0,0,0,1,1
8305,12,3,1,6,2014,23.0,135.0,0,0,1,1
8306,12,3,2,6,2014,3.0,40.0,0,0,1,1
8307,12,3,3,6,2014,0.0,24.0,0,0,1,1
8308,12,3,4,6,2014,0.0,36.0,0,0,1,1
8309,12,3,5,6,2014,3.0,189.0,0,0,1,1
8310,12,3,6,6,2014,15.0,718.0,0,0,1,1
8311,12,3,7,6,2014,25.0,1252.0,0,0,1,1
8312,12,3,8,6,2014,47.0,2238.0,0,0,1,1
8313,12,3,9,6,2014,73.0,2015.0,0,0,1,1
8314,12,3,10,6,2014,70.0,928.0,0,0,1,1
8315,12,3,11,6,2014,73.0,994.0,0,0,1,1
8316,12,3,12,6,2014,132.0,1170.0,0,0,1,1
8317,12,3,13,6,2014,123.0,1232.0,0,0,1,1
8318,12,3,14,6,2014,160.0,1302.0,0,0,1,1
8319,12,3,15,6,2014,191.0,1504.0,0,0,1,1
8320,12,3,16,6,2014,194.0,1861.0,0,0,1,1
8321,12,3,17,6,2014,185.0,2743.0,0,0,1,1
8322,12,3,18,6,2014,191.0,3169.0,0,0,1,1
8323,12,3,19,6,2014,132.0,2086.0,0,0,1,1
8324,12,3,20,6,2014,70.0,1249.0,0,0,1,1
8325,12,3,21,6,2014,49.0,927.0,0,0,1,1
8326,12,3,22,6,2014,56.0,672.0,0,0,1,1
8327,12,3,23,6,2014,27.0,494.0,0,0,1,1
8328,13,4,0,6,2014,19.0,202.0,0,0,1,1
8329,13,4,1,6,2014,3.0,70.0,0,0,1,1
8330,13,4,2,6,2014,2.0,28.0,0,0,1,1
8331,13,4,3,6,2014,0.0,16.0,0,0,1,1
8332,13,4,4,6,2014,1.0,29.0,0,0,1,1
8333,13,4,5,6,2014,1.0,109.0,0,0,1,1
8334,13,4,6,6,2014,6.0,362.0,0,0,1,1
8335,13,4,7,6,2014,16.0,964.0,0,0,1,1
8336,13,4,8,6,2014,28.0,1143.0,0,0,1,1
8337,13,4,9,6,2014,5.0,245.0,0,0,1,1
8338,13,4,10,6,2014,21.0,422.0,0,0,1,1
8339,13,4,11,6,2014,51.0,712.0,0,0,1,1
8340,13,4,12,6,2014,104.0,1187.0,0,0,1,1
8341,13,4,13,6,2014,167.0,1384.0,0,0,1,1
8342,13,4,14,6,2014,201.0,1594.0,0,0,1,1
8343,13,4,15,6,2014,180.0,1657.0,0,0,1,1
8344,13,4,16,6,2014,207.0,2099.0,0,0,1,1
8345,13,4,17,6,2014,162.0,2559.0,0,0,1,1
8346,13,4,18,6,2014,10.0,181.0,0,0,1,1
8347,13,4,19,6,2014,16.0,270.0,0,0,1,1
8348,13,4,20,6,2014,23.0,403.0,0,0,1,1
8349,13,4,21,6,2014,36.0,516.0,0,0,1,1
8350,13,4,22,6,2014,36.0,444.0,0,0,1,1
8351,13,4,23,6,2014,33.0,384.0,0,0,1,1
8352,14,5,0,6,2014,30.0,319.0,0,0,0,0
8353,14,5,1,6,2014,31.0,203.0,0,0,0,0
8354,14,5,2,6,2014,5.0,135.0,0,0,0,0
8355,14,5,3,6,2014,12.0,87.0,0,0,0,0
8356,14,5,4,6,2014,10.0,68.0,0,0,0,0
8357,14,5,5,6,2014,2.0,58.0,0,0,0,0
8358,14,5,6,6,2014,8.0,143.0,0,0,0,0
8359,14,5,7,6,2014,28.0,295.0,0,0,0,0
8360,14,5,8,6,2014,67.0,663.0,0,0,0,0
8361,14,5,9,6,2014,115.0,1110.0,0,0,0,0
8362,14,5,10,6,2014,312.0,1435.0,0,0,0,0
8363,14,5,11,6,2014,404.0,1691.0,0,0,0,0
8364,14,5,12,6,2014,463.0,1746.0,0,0,0,0
8365,14,5,13,6,2014,546.0,1891.0,0,0,0,0
8366,14,5,14,6,2014,631.0,1849.0,0,0,0,0
8367,14,5,15,6,2014,724.0,1720.0,0,0,0,0
8368,14,5,16,6,2014,685.0,1799.0,0,0,0,0
8369,14,5,17,6,2014,649.0,1800.0,0,0,0,0
8370,14,5,18,6,2014,398.0,1432.0,0,0,0,0
8371,14,5,19,6,2014,275.0,1077.0,0,0,0,0
8372,14,5,20,6,2014,245.0,1176.0,0,0,0,0
8373,14,5,21,6,2014,150.0,667.0,0,0,0,0
8374,14,5,22,6,2014,107.0,562.0,0,0,0,0
8375,14,5,23,6,2014,67.0,527.0,0,0,0,0
8376,15,6,0,6,2014,55.0,389.0,0,0,0,0
8377,15,6,1,6,2014,37.0,183.0,0,0,0,0
8378,15,6,2,6,2014,25.0,177.0,0,0,0,0
8379,15,6,3,6,2014,17.0,93.0,0,0,0,0
8380,15,6,4,6,2014,11.0,51.0,0,0,0,0
8381,15,6,5,6,2014,15.0,45.0,0,0,0,0
8382,15,6,6,6,2014,11.0,101.0,0,0,0,0
8383,15,6,7,6,2014,42.0,257.0,0,0,0,0
8384,15,6,8,6,2014,73.0,484.0,0,0,0,0
8385,15,6,9,6,2014,184.0,805.0,0,0,0,0
8386,15,6,10,6,2014,304.0,1143.0,0,0,0,0
8387,15,6,11,6,2014,427.0,1474.0,0,0,0,0
8388,15,6,12,6,2014,559.0,1587.0,0,0,0,0
8389,15,6,13,6,2014,580.0,1723.0,0,0,0,0
8390,15,6,14,6,2014,677.0,1778.0,0,0,0,0
8391,15,6,15,6,2014,655.0,1675.0,0,0,0,0
8392,15,6,16,6,2014,606.0,1729.0,0,0,0,0
8393,15,6,17,6,2014,493.0,1915.0,0,0,0,0
8394,15,6,18,6,2014,455.0,1716.0,0,0,0,0
8395,15,6,19,6,2014,364.0,1489.0,0,0,0,0
8396,15,6,20,6,2014,289.0,1323.0,0,0,0,0
8397,15,6,21,6,2014,168.0,879.0,0,0,0,0
8398,15,6,22,6,2014,122.0,674.0,0,0,0,0
8399,15,6,23,6,2014,107.0,416.0,0,0,0,0
8400,16,0,0,6,2014,45.0,191.0,0,0,1,1
8401,16,0,1,6,2014,35.0,82.0,0,0,1,1
8402,16,0,2,6,2014,22.0,46.0,0,0,1,1
8403,16,0,3,6,2014,3.0,24.0,0,0,1,1
8404,16,0,4,6,2014,0.0,34.0,0,0,1,1
8405,16,0,5,6,2014,5.0,221.0,0,0,1,1
8406,16,0,6,6,2014,13.0,863.0,0,0,1,1
8407,16,0,7,6,2014,46.0,1700.0,0,0,1,1
8408,16,0,8,6,2014,86.0,2894.0,0,0,1,1
8409,16,0,9,6,2014,89.0,2085.0,0,0,1,1
8410,16,0,10,6,2014,122.0,1036.0,0,0,1,1
8411,16,0,11,6,2014,211.0,1020.0,0,0,1,1
8412,16,0,12,6,2014,188.0,1258.0,0,0,1,1
8413,16,0,13,6,2014,223.0,1251.0,0,0,1,1
8414,16,0,14,6,2014,259.0,1427.0,0,0,1,1
8415,16,0,15,6,2014,288.0,1533.0,0,0,1,1
8416,16,0,16,6,2014,290.0,1959.0,0,0,1,1
8417,16,0,17,6,2014,342.0,3940.0,0,0,1,1
8418,16,0,18,6,2014,256.0,3302.0,0,0,1,1
8419,16,0,19,6,2014,225.0,2125.0,0,0,1,1
8420,16,0,20,6,2014,227.0,2096.0,0,0,1,1
8421,16,0,21,6,2014,146.0,1183.0,0,0,1,1
8422,16,0,22,6,2014,97.0,888.0,0,0,1,1
8423,16,0,23,6,2014,90.0,466.0,0,0,1,1
8424,17,1,0,6,2014,33.0,239.0,0,0,1,1
8425,17,1,1,6,2014,18.0,92.0,0,0,1,1
8426,17,1,2,6,2014,9.0,61.0,0,0,1,1
8427,17,1,3,6,2014,2.0,28.0,0,0,1,1
8428,17,1,4,6,2014,0.0,37.0,0,0,1,1
8429,17,1,5,6,2014,6.0,233.0,0,0,1,1
8430,17,1,6,6,2014,23.0,962.0,0,0,1,1
8431,17,1,7,6,2014,51.0,1916.0,0,0,1,1
8432,17,1,8,6,2014,118.0,3240.0,0,0,1,1
8433,17,1,9,6,2014,92.0,2258.0,0,0,1,1
8434,17,1,10,6,2014,141.0,1179.0,0,0,1,1
8435,17,1,11,6,2014,168.0,1071.0,0,0,1,1
8436,17,1,12,6,2014,209.0,1351.0,0,0,1,1
8437,17,1,13,6,2014,198.0,1323.0,0,0,1,1
8438,17,1,14,6,2014,210.0,1411.0,0,0,1,1
8439,17,1,15,6,2014,169.0,1379.0,0,0,1,1
8440,17,1,16,6,2014,208.0,1843.0,0,0,1,1
8441,17,1,17,6,2014,291.0,3512.0,0,0,1,1
8442,17,1,18,6,2014,249.0,3360.0,0,0,1,1
8443,17,1,19,6,2014,193.0,2419.0,0,0,1,1
8444,17,1,20,6,2014,156.0,1779.0,0,0,1,1
8445,17,1,21,6,2014,108.0,1273.0,0,0,1,1
8446,17,1,22,6,2014,91.0,797.0,0,0,1,1
8447,17,1,23,6,2014,58.0,533.0,0,0,1,1
8448,18,2,0,6,2014,38.0,240.0,0,0,1,1
8449,18,2,1,6,2014,17.0,118.0,0,0,1,1
8450,18,2,2,6,2014,14.0,64.0,0,0,1,1
8451,18,2,3,6,2014,11.0,50.0,0,0,1,1
8452,18,2,4,6,2014,2.0,56.0,0,0,1,1
8453,18,2,5,6,2014,4.0,214.0,0,0,1,1
8454,18,2,6,6,2014,26.0,948.0,0,0,1,1
8455,18,2,7,6,2014,59.0,1802.0,0,0,1,1
8456,18,2,8,6,2014,93.0,3147.0,0,0,1,1
8457,18,2,9,6,2014,119.0,2315.0,0,0,1,1
8458,18,2,10,6,2014,153.0,1261.0,0,0,1,1
8459,18,2,11,6,2014,153.0,1164.0,0,0,1,1
8460,18,2,12,6,2014,166.0,1299.0,0,0,1,1
8461,18,2,13,6,2014,175.0,1282.0,0,0,1,1
8462,18,2,14,6,2014,184.0,1403.0,0,0,1,1
8463,18,2,15,6,2014,157.0,1398.0,0,0,1,1
8464,18,2,16,6,2014,190.0,1855.0,0,0,1,1
8465,18,2,17,6,2014,245.0,3366.0,0,0,1,1
8466,18,2,18,6,2014,261.0,3515.0,0,0,1,1
8467,18,2,19,6,2014,225.0,2588.0,0,0,1,1
8468,18,2,20,6,2014,168.0,1849.0,0,0,1,1
8469,18,2,21,6,2014,114.0,1300.0,0,0,1,1
8470,18,2,22,6,2014,130.0,932.0,0,0,1,1
8471,18,2,23,6,2014,64.0,597.0,0,0,1,1
8472,19,3,0,6,2014,46.0,314.0,0,0,1,1
8473,19,3,1,6,2014,32.0,136.0,0,0,1,1
8474,19,3,2,6,2014,14.0,65.0,0,0,1,1
8475,19,3,3,6,2014,10.0,32.0,0,0,1,1
8476,19,3,4,6,2014,7.0,47.0,0,0,1,1
8477,19,3,5,6,2014,5.0,224.0,0,0,1,1
8478,19,3,6,6,2014,13.0,859.0,0,0,1,1
8479,19,3,7,6,2014,40.0,1698.0,0,0,1,1
8480,19,3,8,6,2014,91.0,2839.0,0,0,1,1
8481,19,3,9,6,2014,95.0,2116.0,0,0,1,1
8482,19,3,10,6,2014,92.0,1126.0,0,0,1,1
8483,19,3,11,6,2014,125.0,972.0,0,0,1,1
8484,19,3,12,6,2014,167.0,1186.0,0,0,1,1
8485,19,3,13,6,2014,132.0,1174.0,0,0,1,1
8486,19,3,14,6,2014,117.0,798.0,0,0,1,1
8487,19,3,15,6,2014,145.0,1148.0,0,0,1,1
8488,19,3,16,6,2014,175.0,1738.0,0,0,1,1
8489,19,3,17,6,2014,210.0,3361.0,0,0,1,1
8490,19,3,18,6,2014,243.0,3352.0,0,0,1,1
8491,19,3,19,6,2014,195.0,2334.0,0,0,1,1
8492,19,3,20,6,2014,165.0,1751.0,0,0,1,1
8493,19,3,21,6,2014,70.0,825.0,0,0,1,1
8494,19,3,22,6,2014,79.0,749.0,0,0,1,1
8495,19,3,23,6,2014,55.0,557.0,0,0,1,1
8496,20,4,0,6,2014,43.0,361.0,0,0,1,1
8497,20,4,1,6,2014,17.0,175.0,0,0,1,1
8498,20,4,2,6,2014,24.0,93.0,0,0,1,1
8499,20,4,3,6,2014,6.0,61.0,0,0,1,1
8500,20,4,4,6,2014,5.0,52.0,0,0,1,1
8501,20,4,5,6,2014,4.0,172.0,0,0,1,1
8502,20,4,6,6,2014,16.0,795.0,0,0,1,1
8503,20,4,7,6,2014,39.0,1645.0,0,0,1,1
8504,20,4,8,6,2014,101.0,2808.0,0,0,1,1
8505,20,4,9,6,2014,130.0,2242.0,0,0,1,1
8506,20,4,10,6,2014,188.0,1268.0,0,0,1,1
8507,20,4,11,6,2014,213.0,1203.0,0,0,1,1
8508,20,4,12,6,2014,257.0,1414.0,0,0,1,1
8509,20,4,13,6,2014,252.0,1534.0,0,0,1,1
8510,20,4,14,6,2014,304.0,1705.0,0,0,1,1
8511,20,4,15,6,2014,343.0,1819.0,0,0,1,1
8512,20,4,16,6,2014,332.0,2300.0,0,0,1,1
8513,20,4,17,6,2014,309.0,3038.0,0,0,1,1
8514,20,4,18,6,2014,271.0,2629.0,0,0,1,1
8515,20,4,19,6,2014,211.0,1884.0,0,0,1,1
8516,20,4,20,6,2014,201.0,1361.0,0,0,1,1
8517,20,4,21,6,2014,162.0,929.0,0,0,1,1
8518,20,4,22,6,2014,109.0,711.0,0,0,1,1
8519,20,4,23,6,2014,87.0,582.0,0,0,1,1
8520,21,5,0,6,2014,70.0,425.0,0,0,0,0
8521,21,5,1,6,2014,42.0,316.0,0,0,0,0
8522,21,5,2,6,2014,29.0,150.0,0,0,0,0
8523,21,5,3,6,2014,4.0,92.0,0,0,0,0
8524,21,5,4,6,2014,6.0,70.0,0,0,0,0
8525,21,5,5,6,2014,6.0,65.0,0,0,0,0
8526,21,5,6,6,2014,10.0,160.0,0,0,0,0
8527,21,5,7,6,2014,32.0,332.0,0,0,0,0
8528,21,5,8,6,2014,82.0,704.0,0,0,0,0
8529,21,5,9,6,2014,204.0,1106.0,0,0,0,0
8530,21,5,10,6,2014,326.0,1413.0,0,0,0,0
8531,21,5,11,6,2014,422.0,1614.0,0,0,0,0
8532,21,5,12,6,2014,494.0,1775.0,0,0,0,0
8533,21,5,13,6,2014,593.0,1678.0,0,0,0,0
8534,21,5,14,6,2014,722.0,1790.0,0,0,0,0
8535,21,5,15,6,2014,721.0,1711.0,0,0,0,0
8536,21,5,16,6,2014,686.0,1613.0,0,0,0,0
8537,21,5,17,6,2014,708.0,1900.0,0,0,0,0
8538,21,5,18,6,2014,612.0,1580.0,0,0,0,0
8539,21,5,19,6,2014,527.0,1463.0,0,0,0,0
8540,21,5,20,6,2014,372.0,1124.0,0,0,0,0
8541,21,5,21,6,2014,257.0,807.0,0,0,0,0
8542,21,5,22,6,2014,133.0,669.0,0,0,0,0
8543,21,5,23,6,2014,132.0,541.0,0,0,0,0
8544,22,6,0,6,2014,116.0,432.0,0,0,0,0
8545,22,6,1,6,2014,91.0,258.0,0,0,0,0
8546,22,6,2,6,2014,47.0,170.0,0,0,0,0
8547,22,6,3,6,2014,51.0,119.0,0,0,0,0
8548,22,6,4,6,2014,30.0,88.0,0,0,0,0
8549,22,6,5,6,2014,10.0,59.0,0,0,0,0
8550,22,6,6,6,2014,11.0,123.0,0,0,0,0
8551,22,6,7,6,2014,35.0,207.0,0,0,0,0
8552,22,6,8,6,2014,74.0,446.0,0,0,0,0
8553,22,6,9,6,2014,194.0,761.0,0,0,0,0
8554,22,6,10,6,2014,329.0,1161.0,0,0,0,0
8555,22,6,11,6,2014,490.0,1474.0,0,0,0,0
8556,22,6,12,6,2014,564.0,1628.0,0,0,0,0
8557,22,6,13,6,2014,648.0,1692.0,0,0,0,0
8558,22,6,14,6,2014,690.0,1828.0,0,0,0,0
8559,22,6,15,6,2014,689.0,1863.0,0,0,0,0
8560,22,6,16,6,2014,682.0,1932.0,0,0,0,0
8561,22,6,17,6,2014,577.0,2219.0,0,0,0,0
8562,22,6,18,6,2014,375.0,1414.0,0,0,0,0
8563,22,6,19,6,2014,315.0,1008.0,0,0,0,0
8564,22,6,20,6,2014,359.0,1729.0,0,0,0,0
8565,22,6,21,6,2014,229.0,940.0,0,0,0,0
8566,22,6,22,6,2014,105.0,664.0,0,0,0,0
8567,22,6,23,6,2014,94.0,397.0,0,0,0,0
8568,23,0,0,6,2014,41.0,197.0,0,0,1,1
8569,23,0,1,6,2014,28.0,94.0,0,0,1,1
8570,23,0,2,6,2014,14.0,45.0,0,0,1,1
8571,23,0,3,6,2014,9.0,30.0,0,0,1,1
8572,23,0,4,6,2014,12.0,34.0,0,0,1,1
8573,23,0,5,6,2014,7.0,178.0,0,0,1,1
8574,23,0,6,6,2014,26.0,838.0,0,0,1,1
8575,23,0,7,6,2014,55.0,1730.0,0,0,1,1
8576,23,0,8,6,2014,100.0,2796.0,0,0,1,1
8577,23,0,9,6,2014,142.0,1977.0,0,0,1,1
8578,23,0,10,6,2014,125.0,977.0,0,0,1,1
8579,23,0,11,6,2014,186.0,890.0,0,0,1,1
8580,23,0,12,6,2014,183.0,1171.0,0,0,1,1
8581,23,0,13,6,2014,200.0,1206.0,0,0,1,1
8582,23,0,14,6,2014,253.0,1268.0,0,0,1,1
8583,23,0,15,6,2014,247.0,1428.0,0,0,1,1
8584,23,0,16,6,2014,252.0,1790.0,0,0,1,1
8585,23,0,17,6,2014,247.0,3012.0,0,0,1,1
8586,23,0,18,6,2014,223.0,3449.0,0,0,1,1
8587,23,0,19,6,2014,227.0,2487.0,0,0,1,1
8588,23,0,20,6,2014,176.0,1707.0,0,0,1,1
8589,23,0,21,6,2014,120.0,1100.0,0,0,1,1
8590,23,0,22,6,2014,91.0,724.0,0,0,1,1
8591,23,0,23,6,2014,53.0,435.0,0,0,1,1
8592,24,1,0,6,2014,33.0,261.0,0,0,1,1
8593,24,1,1,6,2014,25.0,83.0,0,0,1,1
8594,24,1,2,6,2014,9.0,50.0,0,0,1,1
8595,24,1,3,6,2014,4.0,28.0,0,0,1,1
8596,24,1,4,6,2014,2.0,41.0,0,0,1,1
8597,24,1,5,6,2014,5.0,236.0,0,0,1,1
8598,24,1,6,6,2014,12.0,968.0,0,0,1,1
8599,24,1,7,6,2014,49.0,1915.0,0,0,1,1
8600,24,1,8,6,2014,92.0,3221.0,0,0,1,1
8601,24,1,9,6,2014,131.0,2371.0,0,0,1,1
8602,24,1,10,6,2014,119.0,1181.0,0,0,1,1
8603,24,1,11,6,2014,173.0,1215.0,0,0,1,1
8604,24,1,12,6,2014,190.0,1338.0,0,0,1,1
8605,24,1,13,6,2014,164.0,1285.0,0,0,1,1
8606,24,1,14,6,2014,212.0,1407.0,0,0,1,1
8607,24,1,15,6,2014,170.0,1542.0,0,0,1,1
8608,24,1,16,6,2014,220.0,1961.0,0,0,1,1
8609,24,1,17,6,2014,260.0,3343.0,0,0,1,1
8610,24,1,18,6,2014,233.0,3765.0,0,0,1,1
8611,24,1,19,6,2014,206.0,2602.0,0,0,1,1
8612,24,1,20,6,2014,151.0,1828.0,0,0,1,1
8613,24,1,21,6,2014,116.0,1209.0,0,0,1,1
8614,24,1,22,6,2014,68.0,857.0,0,0,1,1
8615,24,1,23,6,2014,75.0,471.0,0,0,1,1
8616,25,2,0,6,2014,47.0,271.0,0,0,1,1
8617,25,2,1,6,2014,21.0,95.0,0,0,1,1
8618,25,2,2,6,2014,8.0,67.0,0,0,1,1
8619,25,2,3,6,2014,8.0,36.0,0,0,1,1
8620,25,2,4,6,2014,1.0,51.0,0,0,1,1
8621,25,2,5,6,2014,5.0,197.0,0,0,1,1
8622,25,2,6,6,2014,21.0,952.0,0,0,1,1
8623,25,2,7,6,2014,64.0,1791.0,0,0,1,1
8624,25,2,8,6,2014,116.0,3136.0,0,0,1,1
8625,25,2,9,6,2014,117.0,2303.0,0,0,1,1
8626,25,2,10,6,2014,119.0,1159.0,0,0,1,1
8627,25,2,11,6,2014,121.0,1134.0,0,0,1,1
8628,25,2,12,6,2014,167.0,1312.0,0,0,1,1
8629,25,2,13,6,2014,146.0,1364.0,0,0,1,1
8630,25,2,14,6,2014,194.0,1399.0,0,0,1,1
8631,25,2,15,6,2014,243.0,1488.0,0,0,1,1
8632,25,2,16,6,2014,199.0,1898.0,0,0,1,1
8633,25,2,17,6,2014,261.0,3266.0,0,0,1,1
8634,25,2,18,6,2014,258.0,3492.0,0,0,1,1
8635,25,2,19,6,2014,172.0,2199.0,0,0,1,1
8636,25,2,20,6,2014,111.0,1483.0,0,0,1,1
8637,25,2,21,6,2014,92.0,1185.0,0,0,1,1
8638,25,2,22,6,2014,91.0,887.0,0,0,1,1
8639,25,2,23,6,2014,59.0,534.0,0,0,1,1
8640,26,3,0,6,2014,32.0,149.0,0,0,1,1
8641,26,3,1,6,2014,12.0,68.0,0,0,1,1
8642,26,3,2,6,2014,4.0,32.0,0,0,1,1
8643,26,3,3,6,2014,2.0,27.0,0,0,1,1
8644,26,3,4,6,2014,1.0,34.0,0,0,1,1
8645,26,3,5,6,2014,1.0,198.0,0,0,1,1
8646,26,3,6,6,2014,15.0,857.0,0,0,1,1
8647,26,3,7,6,2014,54.0,1811.0,0,0,1,1
8648,26,3,8,6,2014,114.0,3129.0,0,0,1,1
8649,26,3,9,6,2014,125.0,2212.0,0,0,1,1
8650,26,3,10,6,2014,126.0,1229.0,0,0,1,1
8651,26,3,11,6,2014,182.0,1398.0,0,0,1,1
8652,26,3,12,6,2014,178.0,1214.0,0,0,1,1
8653,26,3,13,6,2014,164.0,1207.0,0,0,1,1
8654,26,3,14,6,2014,276.0,1586.0,0,0,1,1
8655,26,3,15,6,2014,249.0,1516.0,0,0,1,1
8656,26,3,16,6,2014,251.0,1875.0,0,0,1,1
8657,26,3,17,6,2014,245.0,3244.0,0,0,1,1
8658,26,3,18,6,2014,267.0,3326.0,0,0,1,1
8659,26,3,19,6,2014,213.0,2365.0,0,0,1,1
8660,26,3,20,6,2014,181.0,1627.0,0,0,1,1
8661,26,3,21,6,2014,118.0,1209.0,0,0,1,1
8662,26,3,22,6,2014,101.0,912.0,0,0,1,1
8663,26,3,23,6,2014,66.0,644.0,0,0,1,1
8664,27,4,0,6,2014,46.0,372.0,0,0,1,1
8665,27,4,1,6,2014,44.0,175.0,0,0,1,1
8666,27,4,2,6,2014,27.0,98.0,0,0,1,1
8667,27,4,3,6,2014,16.0,70.0,0,0,1,1
8668,27,4,4,6,2014,16.0,51.0,0,0,1,1
8669,27,4,5,6,2014,13.0,205.0,0,0,1,1
8670,27,4,6,6,2014,22.0,773.0,0,0,1,1
8671,27,4,7,6,2014,51.0,1591.0,0,0,1,1
8672,27,4,8,6,2014,89.0,2768.0,0,0,1,1
8673,27,4,9,6,2014,129.0,2316.0,0,0,1,1
8674,27,4,10,6,2014,162.0,1171.0,0,0,1,1
8675,27,4,11,6,2014,216.0,1214.0,0,0,1,1
8676,27,4,12,6,2014,279.0,1468.0,0,0,1,1
8677,27,4,13,6,2014,312.0,1628.0,0,0,1,1
8678,27,4,14,6,2014,339.0,1659.0,0,0,1,1
8679,27,4,15,6,2014,397.0,1877.0,0,0,1,1
8680,27,4,16,6,2014,406.0,2470.0,0,0,1,1
8681,27,4,17,6,2014,392.0,3251.0,0,0,1,1
8682,27,4,18,6,2014,346.0,2749.0,0,0,1,1
8683,27,4,19,6,2014,294.0,2034.0,0,0,1,1
8684,27,4,20,6,2014,214.0,1343.0,0,0,1,1
8685,27,4,21,6,2014,148.0,911.0,0,0,1,1
8686,27,4,22,6,2014,104.0,788.0,0,0,1,1
8687,27,4,23,6,2014,127.0,652.0,0,0,1,1
8688,28,5,0,6,2014,74.0,465.0,0,0,0,0
